year,partner_country,trade_value_usd,reporter,flow,hs_code,commodity
2014,World,9680795326.0,Thailand,Import,8542,Electronic integrated circuits
2014,"Other Asia, nes",2207750958.0,Thailand,Import,8542,Electronic integrated circuits
2014,Japan,1745247924.0,Thailand,Import,8542,Electronic integrated circuits
2014,USA,1314583260.0,Thailand,Import,8542,Electronic integrated circuits
2014,China,816074122.0,Thailand,Import,8542,Electronic integrated circuits
2014,Singapore,763802854.0,Thailand,Import,8542,Electronic integrated circuits
2014,Rep. of Korea,662296959.0,Thailand,Import,8542,Electronic integrated circuits
2014,Malaysia,639332421.0,Thailand,Import,8542,Electronic integrated circuits
2014,Philippines,449906025.0,Thailand,Import,8542,Electronic integrated circuits
2014,Thailand,264567720.0,Thailand,Import,8542,Electronic integrated circuits
2014,Germany,195495175.0,Thailand,Import,8542,Electronic integrated circuits
2014,United Kingdom,153259092.0,Thailand,Import,8542,Electronic integrated circuits
2014,Netherlands,133958330.0,Thailand,Import,8542,Electronic integrated circuits
2014,Canada,67479559.0,Thailand,Import,8542,Electronic integrated circuits
2014,Costa Rica,43650479.0,Thailand,Import,8542,Electronic integrated circuits
2014,"China, Hong Kong SAR",42095054.0,Thailand,Import,8542,Electronic integrated circuits
2014,Israel,26230044.0,Thailand,Import,8542,Electronic integrated circuits
2014,Malta,23579044.0,Thailand,Import,8542,Electronic integrated circuits
2014,France,22245747.0,Thailand,Import,8542,Electronic integrated circuits
2014,Switzerland,21222243.0,Thailand,Import,8542,Electronic integrated circuits
2014,Austria,14132941.0,Thailand,Import,8542,Electronic integrated circuits
2014,Belgium,11353006.0,Thailand,Import,8542,Electronic integrated circuits
2014,Sweden,10707762.0,Thailand,Import,8542,Electronic integrated circuits
2014,Indonesia,8415431.0,Thailand,Import,8542,Electronic integrated circuits
2014,Mexico,8414524.0,Thailand,Import,8542,Electronic integrated circuits
2014,Australia,6379363.0,Thailand,Import,8542,Electronic integrated circuits
2014,Denmark,6100489.0,Thailand,Import,8542,Electronic integrated circuits
2014,Viet Nam,5686000.0,Thailand,Import,8542,Electronic integrated circuits
2014,Italy,3336709.0,Thailand,Import,8542,Electronic integrated circuits
2014,Morocco,3142436.0,Thailand,Import,8542,Electronic integrated circuits
2014,Ireland,2851805.0,Thailand,Import,8542,Electronic integrated circuits
2014,India,2819596.0,Thailand,Import,8542,Electronic integrated circuits
2014,Czechia,1635106.0,Thailand,Import,8542,Electronic integrated circuits
2014,Brazil,607447.0,Thailand,Import,8542,Electronic integrated circuits
2014,Poland,446897.0,Thailand,Import,8542,Electronic integrated circuits
2014,South Africa,351014.0,Thailand,Import,8542,Electronic integrated circuits
2014,Hungary,323985.0,Thailand,Import,8542,Electronic integrated circuits
2014,Spain,171793.0,Thailand,Import,8542,Electronic integrated circuits
2014,Kenya,136714.0,Thailand,Import,8542,Electronic integrated circuits
2014,Bulgaria,132883.0,Thailand,Import,8542,Electronic integrated circuits
2014,Ukraine,95835.0,Thailand,Import,8542,Electronic integrated circuits
2014,Andorra,60938.0,Thailand,Import,8542,Electronic integrated circuits
2014,Norway,58856.0,Thailand,Import,8542,Electronic integrated circuits
2014,New Zealand,56054.0,Thailand,Import,8542,Electronic integrated circuits
2014,Venezuela,54075.0,Thailand,Import,8542,Electronic integrated circuits
2014,Finland,46325.0,Thailand,Import,8542,Electronic integrated circuits
2014,Slovakia,40244.0,Thailand,Import,8542,Electronic integrated circuits
2014,Greece,38109.0,Thailand,Import,8542,Electronic integrated circuits
2014,Mali,37589.0,Thailand,Import,8542,Electronic integrated circuits
2014,Portugal,37045.0,Thailand,Import,8542,Electronic integrated circuits
2014,Jamaica,30587.0,Thailand,Import,8542,Electronic integrated circuits
2014,Egypt,28245.0,Thailand,Import,8542,Electronic integrated circuits
2014,Saint Helena,24347.0,Thailand,Import,8542,Electronic integrated circuits
2014,Cocos Isds,23214.0,Thailand,Import,8542,Electronic integrated circuits
2014,Central African Rep.,19705.0,Thailand,Import,8542,Electronic integrated circuits
2014,Dem. People's Rep. of Korea,18368.0,Thailand,Import,8542,Electronic integrated circuits
2014,Slovenia,18282.0,Thailand,Import,8542,Electronic integrated circuits
2014,Türkiye,17388.0,Thailand,Import,8542,Electronic integrated circuits
2014,San Marino,16989.0,Thailand,Import,8542,Electronic integrated circuits
2014,Saint Kitts and Nevis,14101.0,Thailand,Import,8542,Electronic integrated circuits
2014,Eswatini,14041.0,Thailand,Import,8542,Electronic integrated circuits
2014,Georgia,11443.0,Thailand,Import,8542,Electronic integrated circuits
2014,Mauritania,10481.0,Thailand,Import,8542,Electronic integrated circuits
2014,"China, Macao SAR",10281.0,Thailand,Import,8542,Electronic integrated circuits
2014,"Areas, nes",9504.0,Thailand,Import,8542,Electronic integrated circuits
2014,Sao Tome and Principe,8855.0,Thailand,Import,8542,Electronic integrated circuits
2014,Cayman Isds,8347.0,Thailand,Import,8542,Electronic integrated circuits
2014,Curaçao,7018.0,Thailand,Import,8542,Electronic integrated circuits
2014,Holy See (Vatican City State),5485.0,Thailand,Import,8542,Electronic integrated circuits
2014,Congo,4870.0,Thailand,Import,8542,Electronic integrated circuits
2014,Saudi Arabia,4221.0,Thailand,Import,8542,Electronic integrated circuits
2014,Brunei Darussalam,3980.0,Thailand,Import,8542,Electronic integrated circuits
2014,United Arab Emirates,3915.0,Thailand,Import,8542,Electronic integrated circuits
2014,Lithuania,3582.0,Thailand,Import,8542,Electronic integrated circuits
2014,North Macedonia,3097.0,Thailand,Import,8542,Electronic integrated circuits
2014,Namibia,3085.0,Thailand,Import,8542,Electronic integrated circuits
2014,Cambodia,3063.0,Thailand,Import,8542,Electronic integrated circuits
2014,Romania,3020.0,Thailand,Import,8542,Electronic integrated circuits
2014,Iran,2817.0,Thailand,Import,8542,Electronic integrated circuits
2014,Colombia,2407.0,Thailand,Import,8542,Electronic integrated circuits
2014,Rep. of Moldova,2050.0,Thailand,Import,8542,Electronic integrated circuits
2014,Niger,1114.0,Thailand,Import,8542,Electronic integrated circuits
2014,Luxembourg,1085.0,Thailand,Import,8542,Electronic integrated circuits
2014,Uganda,877.0,Thailand,Import,8542,Electronic integrated circuits
2014,French Polynesia,840.0,Thailand,Import,8542,Electronic integrated circuits
2014,Papua New Guinea,823.0,Thailand,Import,8542,Electronic integrated circuits
2014,Gabon,724.0,Thailand,Import,8542,Electronic integrated circuits
2014,Panama,674.0,Thailand,Import,8542,Electronic integrated circuits
2014,Honduras,591.0,Thailand,Import,8542,Electronic integrated circuits
2014,Russian Federation,467.0,Thailand,Import,8542,Electronic integrated circuits
2014,Sierra Leone,453.0,Thailand,Import,8542,Electronic integrated circuits
2014,Timor-Leste,420.0,Thailand,Import,8542,Electronic integrated circuits
2014,Croatia,400.0,Thailand,Import,8542,Electronic integrated circuits
2014,Zimbabwe,387.0,Thailand,Import,8542,Electronic integrated circuits
2014,Faroe Isds,356.0,Thailand,Import,8542,Electronic integrated circuits
2014,Mongolia,232.0,Thailand,Import,8542,Electronic integrated circuits
2014,El Salvador,203.0,Thailand,Import,8542,Electronic integrated circuits
2014,Madagascar,192.0,Thailand,Import,8542,Electronic integrated circuits
2014,Iceland,185.0,Thailand,Import,8542,Electronic integrated circuits
2014,Togo,152.0,Thailand,Import,8542,Electronic integrated circuits
2014,Pakistan,71.0,Thailand,Import,8542,Electronic integrated circuits
2014,Montserrat,55.0,Thailand,Import,8542,Electronic integrated circuits
2014,Sri Lanka,39.0,Thailand,Import,8542,Electronic integrated circuits
2014,Kuwait,29.0,Thailand,Import,8542,Electronic integrated circuits
2014,Bangladesh,26.0,Thailand,Import,8542,Electronic integrated circuits
2014,Myanmar,26.0,Thailand,Import,8542,Electronic integrated circuits
2014,Ecuador,25.0,Thailand,Import,8542,Electronic integrated circuits
2014,Peru,24.0,Thailand,Import,8542,Electronic integrated circuits
2014,Guatemala,21.0,Thailand,Import,8542,Electronic integrated circuits
2014,Yemen,21.0,Thailand,Import,8542,Electronic integrated circuits
2014,Mozambique,19.0,Thailand,Import,8542,Electronic integrated circuits
2014,Belize,10.0,Thailand,Import,8542,Electronic integrated circuits
2014,Ethiopia,10.0,Thailand,Import,8542,Electronic integrated circuits
2014,Montenegro,8.0,Thailand,Import,8542,Electronic integrated circuits
2014,United Rep. of Tanzania,1.0,Thailand,Import,8542,Electronic integrated circuits
2015,World,9389778348.49,Thailand,Import,8542,Electronic integrated circuits
2015,"Other Asia, nes",2465589564.13,Thailand,Import,8542,Electronic integrated circuits
2015,Japan,1375237342.12,Thailand,Import,8542,Electronic integrated circuits
2015,USA,1296994230.73,Thailand,Import,8542,Electronic integrated circuits
2015,China,887077163.75,Thailand,Import,8542,Electronic integrated circuits
2015,Singapore,702711857.8,Thailand,Import,8542,Electronic integrated circuits
2015,Rep. of Korea,623233614.23,Thailand,Import,8542,Electronic integrated circuits
2015,Malaysia,514979538.44,Thailand,Import,8542,Electronic integrated circuits
2015,Philippines,407423004.92,Thailand,Import,8542,Electronic integrated circuits
2015,Thailand,360653581.09,Thailand,Import,8542,Electronic integrated circuits
2015,Germany,175225680.01,Thailand,Import,8542,Electronic integrated circuits
2015,United Kingdom,152635976.05,Thailand,Import,8542,Electronic integrated circuits
2015,Netherlands,140548097.77,Thailand,Import,8542,Electronic integrated circuits
2015,Canada,65687717.14,Thailand,Import,8542,Electronic integrated circuits
2015,Viet Nam,36850985.78,Thailand,Import,8542,Electronic integrated circuits
2015,France,30864276.97,Thailand,Import,8542,Electronic integrated circuits
2015,"China, Hong Kong SAR",22850298.17,Thailand,Import,8542,Electronic integrated circuits
2015,Switzerland,18841189.66,Thailand,Import,8542,Electronic integrated circuits
2015,Malta,17339365.46,Thailand,Import,8542,Electronic integrated circuits
2015,Belgium,15922583.37,Thailand,Import,8542,Electronic integrated circuits
2015,Israel,10128474.55,Thailand,Import,8542,Electronic integrated circuits
2015,Austria,8657343.69,Thailand,Import,8542,Electronic integrated circuits
2015,Brazil,8613317.9,Thailand,Import,8542,Electronic integrated circuits
2015,Australia,7176803.81,Thailand,Import,8542,Electronic integrated circuits
2015,Mexico,7100792.32,Thailand,Import,8542,Electronic integrated circuits
2015,Indonesia,6628796.17,Thailand,Import,8542,Electronic integrated circuits
2015,Sweden,6021329.81,Thailand,Import,8542,Electronic integrated circuits
2015,Costa Rica,5066593.88,Thailand,Import,8542,Electronic integrated circuits
2015,Italy,3913713.34,Thailand,Import,8542,Electronic integrated circuits
2015,Ireland,3640964.76,Thailand,Import,8542,Electronic integrated circuits
2015,Morocco,2498574.86,Thailand,Import,8542,Electronic integrated circuits
2015,Denmark,2482535.93,Thailand,Import,8542,Electronic integrated circuits
2015,Czechia,1794015.1,Thailand,Import,8542,Electronic integrated circuits
2015,Hungary,1428827.94,Thailand,Import,8542,Electronic integrated circuits
2015,India,1173729.15,Thailand,Import,8542,Electronic integrated circuits
2015,Spain,738236.49,Thailand,Import,8542,Electronic integrated circuits
2015,Portugal,521552.52,Thailand,Import,8542,Electronic integrated circuits
2015,Dem. People's Rep. of Korea,216089.01,Thailand,Import,8542,Electronic integrated circuits
2015,Romania,182266.68,Thailand,Import,8542,Electronic integrated circuits
2015,United Arab Emirates,176466.33,Thailand,Import,8542,Electronic integrated circuits
2015,Gabon,137308.27,Thailand,Import,8542,Electronic integrated circuits
2015,Turks and Caicos Isds,128247.15,Thailand,Import,8542,Electronic integrated circuits
2015,Iran,118637.48,Thailand,Import,8542,Electronic integrated circuits
2015,Finland,71232.68,Thailand,Import,8542,Electronic integrated circuits
2015,Slovakia,46600.04,Thailand,Import,8542,Electronic integrated circuits
2015,New Zealand,37226.95,Thailand,Import,8542,Electronic integrated circuits
2015,State of Palestine,36929.67,Thailand,Import,8542,Electronic integrated circuits
2015,Bulgaria,36777.09,Thailand,Import,8542,Electronic integrated circuits
2015,Cameroon,34167.24,Thailand,Import,8542,Electronic integrated circuits
2015,Mauritania,33491.77,Thailand,Import,8542,Electronic integrated circuits
2015,"China, Macao SAR",27464.45,Thailand,Import,8542,Electronic integrated circuits
2015,Ukraine,26131.41,Thailand,Import,8542,Electronic integrated circuits
2015,South Africa,25587.9,Thailand,Import,8542,Electronic integrated circuits
2015,Papua New Guinea,24961.41,Thailand,Import,8542,Electronic integrated circuits
2015,Jordan,24546.3,Thailand,Import,8542,Electronic integrated circuits
2015,Poland,22717.54,Thailand,Import,8542,Electronic integrated circuits
2015,Liberia,15609.41,Thailand,Import,8542,Electronic integrated circuits
2015,Mali,14867.92,Thailand,Import,8542,Electronic integrated circuits
2015,"Areas, nes",14283.58,Thailand,Import,8542,Electronic integrated circuits
2015,Norway,12157.25,Thailand,Import,8542,Electronic integrated circuits
2015,Slovenia,8973.92,Thailand,Import,8542,Electronic integrated circuits
2015,Chad,6855.75,Thailand,Import,8542,Electronic integrated circuits
2015,Andorra,6077.7,Thailand,Import,8542,Electronic integrated circuits
2015,Lao People's Dem. Rep.,4915.28,Thailand,Import,8542,Electronic integrated circuits
2015,Cambodia,4756.53,Thailand,Import,8542,Electronic integrated circuits
2015,Türkiye,4600.54,Thailand,Import,8542,Electronic integrated circuits
2015,Marshall Isds,4268.31,Thailand,Import,8542,Electronic integrated circuits
2015,Namibia,3252.36,Thailand,Import,8542,Electronic integrated circuits
2015,Brunei Darussalam,2490.09,Thailand,Import,8542,Electronic integrated circuits
2015,Haiti,2323.79,Thailand,Import,8542,Electronic integrated circuits
2015,Panama,2106.01,Thailand,Import,8542,Electronic integrated circuits
2015,Curaçao,1963.27,Thailand,Import,8542,Electronic integrated circuits
2015,Malawi,1700.81,Thailand,Import,8542,Electronic integrated circuits
2015,Uganda,1469.25,Thailand,Import,8542,Electronic integrated circuits
2015,Br. Virgin Isds,1034.48,Thailand,Import,8542,Electronic integrated circuits
2015,El Salvador,781.72,Thailand,Import,8542,Electronic integrated circuits
2015,Pakistan,659.71,Thailand,Import,8542,Electronic integrated circuits
2015,Peru,576.81,Thailand,Import,8542,Electronic integrated circuits
2015,United States Minor Outlying Islands,521.61,Thailand,Import,8542,Electronic integrated circuits
2015,Tokelau,520.02,Thailand,Import,8542,Electronic integrated circuits
2015,Eswatini,382.16,Thailand,Import,8542,Electronic integrated circuits
2015,Tuvalu,375.63,Thailand,Import,8542,Electronic integrated circuits
2015,Sao Tome and Principe,350.92,Thailand,Import,8542,Electronic integrated circuits
2015,Colombia,327.38,Thailand,Import,8542,Electronic integrated circuits
2015,Croatia,296.79,Thailand,Import,8542,Electronic integrated circuits
2015,Suriname,266.03,Thailand,Import,8542,Electronic integrated circuits
2015,Bahamas,254.81,Thailand,Import,8542,Electronic integrated circuits
2015,Mongolia,185.58,Thailand,Import,8542,Electronic integrated circuits
2015,Saudi Arabia,121.61,Thailand,Import,8542,Electronic integrated circuits
2015,Argentina,101.74,Thailand,Import,8542,Electronic integrated circuits
2015,Afghanistan,98.06,Thailand,Import,8542,Electronic integrated circuits
2015,Montserrat,95.54,Thailand,Import,8542,Electronic integrated circuits
2015,Myanmar,80.25,Thailand,Import,8542,Electronic integrated circuits
2015,Ecuador,69.25,Thailand,Import,8542,Electronic integrated circuits
2015,Tunisia,54.05,Thailand,Import,8542,Electronic integrated circuits
2015,Belarus,3.39,Thailand,Import,8542,Electronic integrated circuits
2016,World,9428383351.96,Thailand,Import,8542,Electronic integrated circuits
2016,"Other Asia, nes",2280655915.33,Thailand,Import,8542,Electronic integrated circuits
2016,USA,1428074796.17,Thailand,Import,8542,Electronic integrated circuits
2016,Japan,1398864397.0,Thailand,Import,8542,Electronic integrated circuits
2016,China,859236433.83,Thailand,Import,8542,Electronic integrated circuits
2016,Singapore,800162961.26,Thailand,Import,8542,Electronic integrated circuits
2016,Malaysia,608250552.66,Thailand,Import,8542,Electronic integrated circuits
2016,Rep. of Korea,551163565.53,Thailand,Import,8542,Electronic integrated circuits
2016,Philippines,481413254.09,Thailand,Import,8542,Electronic integrated circuits
2016,Thailand,310490863.9,Thailand,Import,8542,Electronic integrated circuits
2016,United Kingdom,161266667.68,Thailand,Import,8542,Electronic integrated circuits
2016,Germany,159727478.78,Thailand,Import,8542,Electronic integrated circuits
2016,Netherlands,121868885.8,Thailand,Import,8542,Electronic integrated circuits
2016,Canada,53707481.45,Thailand,Import,8542,Electronic integrated circuits
2016,Viet Nam,41672806.61,Thailand,Import,8542,Electronic integrated circuits
2016,France,31017791.71,Thailand,Import,8542,Electronic integrated circuits
2016,"China, Hong Kong SAR",19791550.4,Thailand,Import,8542,Electronic integrated circuits
2016,Israel,16583860.38,Thailand,Import,8542,Electronic integrated circuits
2016,Switzerland,15054996.72,Thailand,Import,8542,Electronic integrated circuits
2016,Belgium,13908579.3,Thailand,Import,8542,Electronic integrated circuits
2016,Italy,13423850.08,Thailand,Import,8542,Electronic integrated circuits
2016,Malta,11148026.16,Thailand,Import,8542,Electronic integrated circuits
2016,Austria,8419147.48,Thailand,Import,8542,Electronic integrated circuits
2016,Indonesia,8009142.77,Thailand,Import,8542,Electronic integrated circuits
2016,Mexico,6951221.35,Thailand,Import,8542,Electronic integrated circuits
2016,Costa Rica,4503522.99,Thailand,Import,8542,Electronic integrated circuits
2016,Australia,4209843.1,Thailand,Import,8542,Electronic integrated circuits
2016,Denmark,3204968.8,Thailand,Import,8542,Electronic integrated circuits
2016,Sweden,3176584.02,Thailand,Import,8542,Electronic integrated circuits
2016,Morocco,2527656.65,Thailand,Import,8542,Electronic integrated circuits
2016,Czechia,1986069.83,Thailand,Import,8542,Electronic integrated circuits
2016,Hungary,1685451.49,Thailand,Import,8542,Electronic integrated circuits
2016,Ireland,1235043.63,Thailand,Import,8542,Electronic integrated circuits
2016,Portugal,1195019.44,Thailand,Import,8542,Electronic integrated circuits
2016,India,1039052.78,Thailand,Import,8542,Electronic integrated circuits
2016,Spain,608345.56,Thailand,Import,8542,Electronic integrated circuits
2016,Romania,397089.41,Thailand,Import,8542,Electronic integrated circuits
2016,Bulgaria,376213.57,Thailand,Import,8542,Electronic integrated circuits
2016,New Zealand,223841.08,Thailand,Import,8542,Electronic integrated circuits
2016,"China, Macao SAR",185586.44,Thailand,Import,8542,Electronic integrated circuits
2016,Lao People's Dem. Rep.,183572.21,Thailand,Import,8542,Electronic integrated circuits
2016,Slovakia,126174.71,Thailand,Import,8542,Electronic integrated circuits
2016,Brazil,106986.23,Thailand,Import,8542,Electronic integrated circuits
2016,Turkmenistan,75022.91,Thailand,Import,8542,Electronic integrated circuits
2016,Finland,74930.39,Thailand,Import,8542,Electronic integrated circuits
2016,Poland,56469.99,Thailand,Import,8542,Electronic integrated circuits
2016,Georgia,45612.43,Thailand,Import,8542,Electronic integrated circuits
2016,Norway,34005.49,Thailand,Import,8542,Electronic integrated circuits
2016,Serbia,30054.88,Thailand,Import,8542,Electronic integrated circuits
2016,Myanmar,25972.29,Thailand,Import,8542,Electronic integrated circuits
2016,Pakistan,21345.41,Thailand,Import,8542,Electronic integrated circuits
2016,Tunisia,18588.37,Thailand,Import,8542,Electronic integrated circuits
2016,Ukraine,13904.6,Thailand,Import,8542,Electronic integrated circuits
2016,Kenya,13721.23,Thailand,Import,8542,Electronic integrated circuits
2016,Sri Lanka,13285.09,Thailand,Import,8542,Electronic integrated circuits
2016,Chad,12097.18,Thailand,Import,8542,Electronic integrated circuits
2016,Slovenia,10402.17,Thailand,Import,8542,Electronic integrated circuits
2016,Turks and Caicos Isds,9303.75,Thailand,Import,8542,Electronic integrated circuits
2016,Cambodia,8852.86,Thailand,Import,8542,Electronic integrated circuits
2016,Mauritius,8270.61,Thailand,Import,8542,Electronic integrated circuits
2016,Cameroon,7886.69,Thailand,Import,8542,Electronic integrated circuits
2016,Andorra,6625.98,Thailand,Import,8542,Electronic integrated circuits
2016,Türkiye,6057.69,Thailand,Import,8542,Electronic integrated circuits
2016,Honduras,6048.04,Thailand,Import,8542,Electronic integrated circuits
2016,"Areas, nes",5812.46,Thailand,Import,8542,Electronic integrated circuits
2016,Saint Helena,5350.62,Thailand,Import,8542,Electronic integrated circuits
2016,South Africa,5300.98,Thailand,Import,8542,Electronic integrated circuits
2016,Russian Federation,4389.58,Thailand,Import,8542,Electronic integrated circuits
2016,Mongolia,3731.16,Thailand,Import,8542,Electronic integrated circuits
2016,Mali,2653.16,Thailand,Import,8542,Electronic integrated circuits
2016,Iran,2468.37,Thailand,Import,8542,Electronic integrated circuits
2016,Panama,2427.07,Thailand,Import,8542,Electronic integrated circuits
2016,Brunei Darussalam,2157.02,Thailand,Import,8542,Electronic integrated circuits
2016,Sao Tome and Principe,1747.72,Thailand,Import,8542,Electronic integrated circuits
2016,Sudan,1613.47,Thailand,Import,8542,Electronic integrated circuits
2016,Mauritania,1337.55,Thailand,Import,8542,Electronic integrated circuits
2016,Iceland,1051.94,Thailand,Import,8542,Electronic integrated circuits
2016,Iraq,1014.58,Thailand,Import,8542,Electronic integrated circuits
2016,United Arab Emirates,982.98,Thailand,Import,8542,Electronic integrated circuits
2016,Latvia,933.04,Thailand,Import,8542,Electronic integrated circuits
2016,Papua New Guinea,910.67,Thailand,Import,8542,Electronic integrated circuits
2016,Belarus,870.72,Thailand,Import,8542,Electronic integrated circuits
2016,Tokelau,697.0,Thailand,Import,8542,Electronic integrated circuits
2016,El Salvador,678.23,Thailand,Import,8542,Electronic integrated circuits
2016,Estonia,652.34,Thailand,Import,8542,Electronic integrated circuits
