year,partner_country,trade_value_usd,reporter,flow,hs_code,commodity
2022,Belgium,51037611.105,Thailand,Import,8542,Electronic integrated circuits
2022,Switzerland,37814054.235,Thailand,Import,8542,Electronic integrated circuits
2022,Israel,26868338.938,Thailand,Import,8542,Electronic integrated circuits
2022,Mexico,21188589.141,Thailand,Import,8542,Electronic integrated circuits
2022,Malta,18945113.504,Thailand,Import,8542,Electronic integrated circuits
2022,Australia,12222596.742,Thailand,Import,8542,Electronic integrated circuits
2022,Indonesia,9642041.597,Thailand,Import,8542,Electronic integrated circuits
2022,Morocco,9138511.15,Thailand,Import,8542,Electronic integrated circuits
2022,Greece,8957549.745,Thailand,Import,8542,Electronic integrated circuits
2022,Denmark,6686856.135,Thailand,Import,8542,Electronic integrated circuits
2022,Finland,3966553.612,Thailand,Import,8542,Electronic integrated circuits
2022,Sweden,2331606.355,Thailand,Import,8542,Electronic integrated circuits
2022,Czechia,1485330.814,Thailand,Import,8542,Electronic integrated circuits
2022,Lao People's Dem. Rep.,1238665.697,Thailand,Import,8542,Electronic integrated circuits
2022,Spain,909087.37,Thailand,Import,8542,Electronic integrated circuits
2022,Cambodia,806455.379,Thailand,Import,8542,Electronic integrated circuits
2022,Brazil,762725.784,Thailand,Import,8542,Electronic integrated circuits
2022,Portugal,761297.053,Thailand,Import,8542,Electronic integrated circuits
2022,Ireland,760805.963,Thailand,Import,8542,Electronic integrated circuits
2022,India,537317.794,Thailand,Import,8542,Electronic integrated circuits
2022,Poland,397425.366,Thailand,Import,8542,Electronic integrated circuits
2022,New Zealand,352413.884,Thailand,Import,8542,Electronic integrated circuits
2022,Hungary,318565.217,Thailand,Import,8542,Electronic integrated circuits
2022,Norway,316893.035,Thailand,Import,8542,Electronic integrated circuits
2022,Slovakia,259357.52,Thailand,Import,8542,Electronic integrated circuits
2022,N. Mariana Isds,215368.224,Thailand,Import,8542,Electronic integrated circuits
2022,Bulgaria,133612.126,Thailand,Import,8542,Electronic integrated circuits
2022,Costa Rica,106436.292,Thailand,Import,8542,Electronic integrated circuits
2022,Trinidad and Tobago,82118.92,Thailand,Import,8542,Electronic integrated circuits
2022,Romania,80777.1,Thailand,Import,8542,Electronic integrated circuits
2022,Eswatini,74349.899,Thailand,Import,8542,Electronic integrated circuits
2022,"China, Macao SAR",52237.036,Thailand,Import,8542,Electronic integrated circuits
2022,Mali,51201.041,Thailand,Import,8542,Electronic integrated circuits
2022,Russian Federation,49909.144,Thailand,Import,8542,Electronic integrated circuits
2022,Chile,46575.328,Thailand,Import,8542,Electronic integrated circuits
2022,Andorra,45242.007,Thailand,Import,8542,Electronic integrated circuits
2022,United Rep. of Tanzania,37237.406,Thailand,Import,8542,Electronic integrated circuits
2022,Sri Lanka,34598.99,Thailand,Import,8542,Electronic integrated circuits
2022,Ukraine,33932.749,Thailand,Import,8542,Electronic integrated circuits
2022,Tunisia,27591.065,Thailand,Import,8542,Electronic integrated circuits
2022,Togo,21884.142,Thailand,Import,8542,Electronic integrated circuits
2022,El Salvador,19310.067,Thailand,Import,8542,Electronic integrated circuits
2022,Iceland,19112.124,Thailand,Import,8542,Electronic integrated circuits
2022,"Areas, nes",17796.166,Thailand,Import,8542,Electronic integrated circuits
2022,Slovenia,16489.796,Thailand,Import,8542,Electronic integrated circuits
2022,Cayman Isds,16361.871,Thailand,Import,8542,Electronic integrated circuits
2022,Namibia,16269.502,Thailand,Import,8542,Electronic integrated circuits
2022,Tokelau,12744.924,Thailand,Import,8542,Electronic integrated circuits
2022,Senegal,12382.04,Thailand,Import,8542,Electronic integrated circuits
2022,Mauritania,11653.327,Thailand,Import,8542,Electronic integrated circuits
2022,Cameroon,9182.923,Thailand,Import,8542,Electronic integrated circuits
2022,Uzbekistan,8747.383,Thailand,Import,8542,Electronic integrated circuits
2022,Cyprus,8697.391,Thailand,Import,8542,Electronic integrated circuits
2022,Falkland Isds (Malvinas),8315.993,Thailand,Import,8542,Electronic integrated circuits
2022,Tajikistan,6290.112,Thailand,Import,8542,Electronic integrated circuits
2022,Tuvalu,5882.664,Thailand,Import,8542,Electronic integrated circuits
2022,Uruguay,5538.826,Thailand,Import,8542,Electronic integrated circuits
2022,South Africa,5436.612,Thailand,Import,8542,Electronic integrated circuits
2022,United States Minor Outlying Islands,5136.199,Thailand,Import,8542,Electronic integrated circuits
2022,Latvia,4953.874,Thailand,Import,8542,Electronic integrated circuits
2022,Sierra Leone,4557.02,Thailand,Import,8542,Electronic integrated circuits
2022,Argentina,4519.44,Thailand,Import,8542,Electronic integrated circuits
2022,Serbia,4486.325,Thailand,Import,8542,Electronic integrated circuits
2022,Mozambique,3966.213,Thailand,Import,8542,Electronic integrated circuits
2022,Kenya,3149.282,Thailand,Import,8542,Electronic integrated circuits
2022,Croatia,2375.669,Thailand,Import,8542,Electronic integrated circuits
2022,Rwanda,2311.314,Thailand,Import,8542,Electronic integrated circuits
2022,Luxembourg,2217.644,Thailand,Import,8542,Electronic integrated circuits
2022,Iran,1959.274,Thailand,Import,8542,Electronic integrated circuits
2022,Colombia,1525.483,Thailand,Import,8542,Electronic integrated circuits
2022,Türkiye,1441.417,Thailand,Import,8542,Electronic integrated circuits
2022,Estonia,965.112,Thailand,Import,8542,Electronic integrated circuits
2022,Timor-Leste,768.26,Thailand,Import,8542,Electronic integrated circuits
2022,Jordan,752.171,Thailand,Import,8542,Electronic integrated circuits
2022,Georgia,633.513,Thailand,Import,8542,Electronic integrated circuits
2022,United Arab Emirates,518.901,Thailand,Import,8542,Electronic integrated circuits
2022,Iraq,500.003,Thailand,Import,8542,Electronic integrated circuits
2022,Brunei Darussalam,451.995,Thailand,Import,8542,Electronic integrated circuits
2022,North Macedonia,435.686,Thailand,Import,8542,Electronic integrated circuits
2022,Cabo Verde,382.728,Thailand,Import,8542,Electronic integrated circuits
2022,Bahrain,361.338,Thailand,Import,8542,Electronic integrated circuits
2022,Saudi Arabia,298.471,Thailand,Import,8542,Electronic integrated circuits
2022,Papua New Guinea,251.972,Thailand,Import,8542,Electronic integrated circuits
2022,Bangladesh,209.871,Thailand,Import,8542,Electronic integrated circuits
2022,Lithuania,206.364,Thailand,Import,8542,Electronic integrated circuits
2022,Qatar,174.827,Thailand,Import,8542,Electronic integrated circuits
2022,Sao Tome and Principe,156.349,Thailand,Import,8542,Electronic integrated circuits
2022,Egypt,134.197,Thailand,Import,8542,Electronic integrated circuits
2022,Pakistan,24.673,Thailand,Import,8542,Electronic integrated circuits
2022,Belarus,20.645,Thailand,Import,8542,Electronic integrated circuits
2022,Ecuador,18.604,Thailand,Import,8542,Electronic integrated circuits
2022,Peru,1.956,Thailand,Import,8542,Electronic integrated circuits
2023,World,19588059644.307,Thailand,Import,8542,Electronic integrated circuits
2023,"Other Asia, nes",7326313641.821,Thailand,Import,8542,Electronic integrated circuits
2023,Japan,2081098546.929,Thailand,Import,8542,Electronic integrated circuits
2023,China,1983461083.032,Thailand,Import,8542,Electronic integrated circuits
2023,Malaysia,1481442450.711,Thailand,Import,8542,Electronic integrated circuits
2023,Rep. of Korea,1430131356.2,Thailand,Import,8542,Electronic integrated circuits
2023,USA,1054959652.686,Thailand,Import,8542,Electronic integrated circuits
2023,Thailand,1047112380.079,Thailand,Import,8542,Electronic integrated circuits
2023,Singapore,764996608.431,Thailand,Import,8542,Electronic integrated circuits
2023,Philippines,557600896.011,Thailand,Import,8542,Electronic integrated circuits
2023,Viet Nam,455813906.049,Thailand,Import,8542,Electronic integrated circuits
2023,Germany,444738628.02,Thailand,Import,8542,Electronic integrated circuits
2023,United Kingdom,223423903.796,Thailand,Import,8542,Electronic integrated circuits
2023,Netherlands,209692909.824,Thailand,Import,8542,Electronic integrated circuits
2023,Canada,103808750.534,Thailand,Import,8542,Electronic integrated circuits
2023,Italy,84491971.349,Thailand,Import,8542,Electronic integrated circuits
2023,France,47820685.897,Thailand,Import,8542,Electronic integrated circuits
2023,Belgium,39453696.752,Thailand,Import,8542,Electronic integrated circuits
2023,Switzerland,35895663.293,Thailand,Import,8542,Electronic integrated circuits
2023,Mexico,32323259.368,Thailand,Import,8542,Electronic integrated circuits
2023,Austria,31537605.638,Thailand,Import,8542,Electronic integrated circuits
2023,"China, Hong Kong SAR",28823382.951,Thailand,Import,8542,Electronic integrated circuits
2023,Israel,28262805.853,Thailand,Import,8542,Electronic integrated circuits
2023,Malta,25617246.123,Thailand,Import,8542,Electronic integrated circuits
2023,Greece,15103044.739,Thailand,Import,8542,Electronic integrated circuits
2023,Indonesia,8535187.938,Thailand,Import,8542,Electronic integrated circuits
2023,Morocco,8255194.77,Thailand,Import,8542,Electronic integrated circuits
2023,Denmark,7895725.172,Thailand,Import,8542,Electronic integrated circuits
2023,Finland,5961181.301,Thailand,Import,8542,Electronic integrated circuits
2023,Sweden,4306446.35,Thailand,Import,8542,Electronic integrated circuits
2023,India,4272664.898,Thailand,Import,8542,Electronic integrated circuits
2023,Czechia,3718911.768,Thailand,Import,8542,Electronic integrated circuits
2023,Hungary,1437190.789,Thailand,Import,8542,Electronic integrated circuits
2023,Ireland,1380202.007,Thailand,Import,8542,Electronic integrated circuits
2023,Cambodia,1292047.512,Thailand,Import,8542,Electronic integrated circuits
2023,Lao People's Dem. Rep.,1256804.516,Thailand,Import,8542,Electronic integrated circuits
2023,Portugal,1005776.793,Thailand,Import,8542,Electronic integrated circuits
2023,Costa Rica,668478.099,Thailand,Import,8542,Electronic integrated circuits
2023,Australia,666490.396,Thailand,Import,8542,Electronic integrated circuits
2023,Poland,603684.755,Thailand,Import,8542,Electronic integrated circuits
2023,Brunei Darussalam,441828.884,Thailand,Import,8542,Electronic integrated circuits
2023,New Zealand,376960.974,Thailand,Import,8542,Electronic integrated circuits
2023,Brazil,321039.305,Thailand,Import,8542,Electronic integrated circuits
2023,Myanmar,190645.032,Thailand,Import,8542,Electronic integrated circuits
2023,Bulgaria,172828.924,Thailand,Import,8542,Electronic integrated circuits
2023,"Areas, nes",154705.449,Thailand,Import,8542,Electronic integrated circuits
2023,Spain,153332.871,Thailand,Import,8542,Electronic integrated circuits
2023,"China, Macao SAR",147220.893,Thailand,Import,8542,Electronic integrated circuits
2023,Mauritius,138516.475,Thailand,Import,8542,Electronic integrated circuits
2023,Slovakia,103660.304,Thailand,Import,8542,Electronic integrated circuits
2023,Dem. People's Rep. of Korea,92799.996,Thailand,Import,8542,Electronic integrated circuits
2023,Romania,84506.798,Thailand,Import,8542,Electronic integrated circuits
2023,Cameroon,84376.955,Thailand,Import,8542,Electronic integrated circuits
2023,Liberia,54750.276,Thailand,Import,8542,Electronic integrated circuits
2023,Slovenia,50548.258,Thailand,Import,8542,Electronic integrated circuits
2023,Norway,45021.414,Thailand,Import,8542,Electronic integrated circuits
2023,Andorra,35030.611,Thailand,Import,8542,Electronic integrated circuits
2023,Eswatini,25809.125,Thailand,Import,8542,Electronic integrated circuits
2023,Saint Vincent and the Grenadines,24693.334,Thailand,Import,8542,Electronic integrated circuits
2023,Kenya,22402.023,Thailand,Import,8542,Electronic integrated circuits
2023,Kuwait,21383.429,Thailand,Import,8542,Electronic integrated circuits
2023,Iceland,17826.246,Thailand,Import,8542,Electronic integrated circuits
2023,Mali,15145.618,Thailand,Import,8542,Electronic integrated circuits
2023,United States Minor Outlying Islands,14121.552,Thailand,Import,8542,Electronic integrated circuits
2023,Panama,13404.004,Thailand,Import,8542,Electronic integrated circuits
2023,Estonia,9590.893,Thailand,Import,8542,Electronic integrated circuits
2023,Tuvalu,6529.203,Thailand,Import,8542,Electronic integrated circuits
2023,Togo,6275.508,Thailand,Import,8542,Electronic integrated circuits
2023,Russian Federation,6097.79,Thailand,Import,8542,Electronic integrated circuits
2023,Türkiye,5646.118,Thailand,Import,8542,Electronic integrated circuits
2023,Luxembourg,4838.112,Thailand,Import,8542,Electronic integrated circuits
2023,Cayman Isds,4307.426,Thailand,Import,8542,Electronic integrated circuits
2023,El Salvador,3821.022,Thailand,Import,8542,Electronic integrated circuits
2023,Montserrat,3439.686,Thailand,Import,8542,Electronic integrated circuits
2023,Chile,3201.788,Thailand,Import,8542,Electronic integrated circuits
2023,Dominican Rep.,3108.554,Thailand,Import,8542,Electronic integrated circuits
2023,United Arab Emirates,3041.126,Thailand,Import,8542,Electronic integrated circuits
2023,Sao Tome and Principe,3000.032,Thailand,Import,8542,Electronic integrated circuits
2023,Lithuania,2797.215,Thailand,Import,8542,Electronic integrated circuits
2023,Croatia,2236.18,Thailand,Import,8542,Electronic integrated circuits
2023,Latvia,1818.821,Thailand,Import,8542,Electronic integrated circuits
2023,Montenegro,1219.737,Thailand,Import,8542,Electronic integrated circuits
2023,Egypt,1081.147,Thailand,Import,8542,Electronic integrated circuits
2023,Cocos Isds,1049.88,Thailand,Import,8542,Electronic integrated circuits
2023,Anguilla,1007.476,Thailand,Import,8542,Electronic integrated circuits
2023,Argentina,783.109,Thailand,Import,8542,Electronic integrated circuits
2023,Syria,644.944,Thailand,Import,8542,Electronic integrated circuits
2023,Colombia,554.194,Thailand,Import,8542,Electronic integrated circuits
2023,Sri Lanka,238.678,Thailand,Import,8542,Electronic integrated circuits
2023,South Africa,232.092,Thailand,Import,8542,Electronic integrated circuits
2023,Namibia,212.071,Thailand,Import,8542,Electronic integrated circuits
2023,Cuba,99.265,Thailand,Import,8542,Electronic integrated circuits
2023,Tunisia,38.012,Thailand,Import,8542,Electronic integrated circuits
2023,Papua New Guinea,33.854,Thailand,Import,8542,Electronic integrated circuits
2023,Pakistan,32.767,Thailand,Import,8542,Electronic integrated circuits
2023,Ukraine,27.04,Thailand,Import,8542,Electronic integrated circuits
2023,Bangladesh,18.669,Thailand,Import,8542,Electronic integrated circuits
2024,World,24427995897.78,Thailand,Import,8542,Electronic integrated circuits
2024,"Other Asia, nes",10653838520.8,Thailand,Import,8542,Electronic integrated circuits
2024,China,2538341745.02,Thailand,Import,8542,Electronic integrated circuits
2024,Rep. of Korea,2076877128.19,Thailand,Import,8542,Electronic integrated circuits
2024,Japan,2047415669.65,Thailand,Import,8542,Electronic integrated circuits
2024,Malaysia,1582890835.94,Thailand,Import,8542,Electronic integrated circuits
2024,Viet Nam,1119729279.11,Thailand,Import,8542,Electronic integrated circuits
2024,USA,929402294.96,Thailand,Import,8542,Electronic integrated circuits
2024,Thailand,833751764.46,Thailand,Import,8542,Electronic integrated circuits
2024,Philippines,634778526.32,Thailand,Import,8542,Electronic integrated circuits
2024,Singapore,567363922.28,Thailand,Import,8542,Electronic integrated circuits
2024,Germany,322052936.96,Thailand,Import,8542,Electronic integrated circuits
2024,United Kingdom,256307747.99,Thailand,Import,8542,Electronic integrated circuits
2024,Canada,231907165.35,Thailand,Import,8542,Electronic integrated circuits
2024,Netherlands,208227080.96,Thailand,Import,8542,Electronic integrated circuits
2024,Italy,80654802.14,Thailand,Import,8542,Electronic integrated circuits
2024,France,72715649.26,Thailand,Import,8542,Electronic integrated circuits
2024,Belgium,34314101.73,Thailand,Import,8542,Electronic integrated circuits
2024,Malta,31981361.88,Thailand,Import,8542,Electronic integrated circuits
2024,Austria,30955268.05,Thailand,Import,8542,Electronic integrated circuits
2024,Mexico,30216663.1,Thailand,Import,8542,Electronic integrated circuits
2024,"China, Hong Kong SAR",29712469.32,Thailand,Import,8542,Electronic integrated circuits
2024,Switzerland,29321709.79,Thailand,Import,8542,Electronic integrated circuits
2024,Israel,16487178.65,Thailand,Import,8542,Electronic integrated circuits
2024,Greece,13944970.94,Thailand,Import,8542,Electronic integrated circuits
2024,Ireland,13902795.3,Thailand,Import,8542,Electronic integrated circuits
2024,Morocco,7031264.43,Thailand,Import,8542,Electronic integrated circuits
2024,Denmark,6725489.71,Thailand,Import,8542,Electronic integrated circuits
2024,Indonesia,6285486.39,Thailand,Import,8542,Electronic integrated circuits
2024,Finland,4689602.63,Thailand,Import,8542,Electronic integrated circuits
2024,Lao People's Dem. Rep.,4011022.81,Thailand,Import,8542,Electronic integrated circuits
2024,Czechia,2554037.38,Thailand,Import,8542,Electronic integrated circuits
2024,Sweden,2115620.87,Thailand,Import,8542,Electronic integrated circuits
2024,Costa Rica,1516872.59,Thailand,Import,8542,Electronic integrated circuits
2024,Australia,1491347.82,Thailand,Import,8542,Electronic integrated circuits
2024,India,1422170.3,Thailand,Import,8542,Electronic integrated circuits
2024,Mauritius,746269.94,Thailand,Import,8542,Electronic integrated circuits
2024,Cambodia,471498.94,Thailand,Import,8542,Electronic integrated circuits
2024,Portugal,401187.65,Thailand,Import,8542,Electronic integrated circuits
2024,Bulgaria,147041.41,Thailand,Import,8542,Electronic integrated circuits
2024,Slovakia,119980.57,Thailand,Import,8542,Electronic integrated circuits
2024,Hungary,97421.04,Thailand,Import,8542,Electronic integrated circuits
2024,Romania,96595.8,Thailand,Import,8542,Electronic integrated circuits
2024,Poland,89650.55,Thailand,Import,8542,Electronic integrated circuits
2024,Lithuania,78678.58,Thailand,Import,8542,Electronic integrated circuits
2024,New Zealand,76673.46,Thailand,Import,8542,Electronic integrated circuits
2024,Slovenia,69217.98,Thailand,Import,8542,Electronic integrated circuits
2024,Spain,63512.88,Thailand,Import,8542,Electronic integrated circuits
2024,Myanmar,63371.99,Thailand,Import,8542,Electronic integrated circuits
2024,Cayman Isds,58406.68,Thailand,Import,8542,Electronic integrated circuits
2024,Dem. Rep. of the Congo,57069.6,Thailand,Import,8542,Electronic integrated circuits
2024,Brazil,55541.51,Thailand,Import,8542,Electronic integrated circuits
2024,Senegal,55107.25,Thailand,Import,8542,Electronic integrated circuits
2024,Dem. People's Rep. of Korea,41017.88,Thailand,Import,8542,Electronic integrated circuits
2024,Trinidad and Tobago,33080.29,Thailand,Import,8542,Electronic integrated circuits
2024,Iran,31794.41,Thailand,Import,8542,Electronic integrated circuits
2024,Ukraine,27796.95,Thailand,Import,8542,Electronic integrated circuits
2024,Latvia,21717.73,Thailand,Import,8542,Electronic integrated circuits
2024,Norway,20371.25,Thailand,Import,8542,Electronic integrated circuits
2024,Mali,17464.67,Thailand,Import,8542,Electronic integrated circuits
2024,Namibia,17220.93,Thailand,Import,8542,Electronic integrated circuits
2024,Sao Tome and Principe,13648.1,Thailand,Import,8542,Electronic integrated circuits
2024,Nepal,12399.08,Thailand,Import,8542,Electronic integrated circuits
2024,Cameroon,10153.03,Thailand,Import,8542,Electronic integrated circuits
2024,Timor-Leste,7882.86,Thailand,Import,8542,Electronic integrated circuits
2024,El Salvador,7673.79,Thailand,Import,8542,Electronic integrated circuits
2024,South Africa,6434.3,Thailand,Import,8542,Electronic integrated circuits
2024,Tunisia,4991.35,Thailand,Import,8542,Electronic integrated circuits
2024,Pakistan,3653.17,Thailand,Import,8542,Electronic integrated circuits
2024,South Sudan,3616.65,Thailand,Import,8542,Electronic integrated circuits
2024,"China, Macao SAR",3170.89,Thailand,Import,8542,Electronic integrated circuits
2024,Tuvalu,2980.97,Thailand,Import,8542,Electronic integrated circuits
2024,Georgia,2687.01,Thailand,Import,8542,Electronic integrated circuits
2024,Türkiye,2607.48,Thailand,Import,8542,Electronic integrated circuits
2024,Pitcairn,2454.0,Thailand,Import,8542,Electronic integrated circuits
2024,Luxembourg,1944.14,Thailand,Import,8542,Electronic integrated circuits
2024,United Arab Emirates,1794.64,Thailand,Import,8542,Electronic integrated circuits
2024,Russian Federation,1607.69,Thailand,Import,8542,Electronic integrated circuits
2024,Kuwait,1575.57,Thailand,Import,8542,Electronic integrated circuits
2024,Croatia,1542.62,Thailand,Import,8542,Electronic integrated circuits
2024,Sri Lanka,1441.84,Thailand,Import,8542,Electronic integrated circuits
2024,Montenegro,1101.68,Thailand,Import,8542,Electronic integrated circuits
2024,Estonia,1077.65,Thailand,Import,8542,Electronic integrated circuits
2024,Cyprus,857.8,Thailand,Import,8542,Electronic integrated circuits
2024,Andorra,594.42,Thailand,Import,8542,Electronic integrated circuits
2024,French Polynesia,566.07,Thailand,Import,8542,Electronic integrated circuits
2024,Iceland,537.13,Thailand,Import,8542,Electronic integrated circuits
2024,Bermuda,516.95,Thailand,Import,8542,Electronic integrated circuits
2024,Egypt,460.4,Thailand,Import,8542,Electronic integrated circuits
2024,Kazakhstan,421.32,Thailand,Import,8542,Electronic integrated circuits
2024,Serbia,380.97,Thailand,Import,8542,Electronic integrated circuits
2024,Mongolia,377.32,Thailand,Import,8542,Electronic integrated circuits
2024,Colombia,374.25,Thailand,Import,8542,Electronic integrated circuits
2024,Burkina Faso,345.37,Thailand,Import,8542,Electronic integrated circuits
2024,Rwanda,317.26,Thailand,Import,8542,Electronic integrated circuits
2024,Chad,305.71,Thailand,Import,8542,Electronic integrated circuits
2024,Qatar,275.0,Thailand,Import,8542,Electronic integrated circuits
2024,Ethiopia,214.41,Thailand,Import,8542,Electronic integrated circuits
2024,Yemen,193.08,Thailand,Import,8542,Electronic integrated circuits
2024,Ghana,150.27,Thailand,Import,8542,Electronic integrated circuits
2024,Argentina,136.22,Thailand,Import,8542,Electronic integrated circuits
2024,Bangladesh,121.13,Thailand,Import,8542,Electronic integrated circuits
2024,Turks and Caicos Isds,52.7,Thailand,Import,8542,Electronic integrated circuits
2024,Peru,40.89,Thailand,Import,8542,Electronic integrated circuits
2024,Honduras,25.57,Thailand,Import,8542,Electronic integrated circuits
2024,Montserrat,2.01,Thailand,Import,8542,Electronic integrated circuits
